pitch_type,game_date,release_speed,release_pos_x,release_pos_z,player_name,batter,pitcher,events,description,spin_dir,spin_rate_deprecated,break_angle_deprecated,break_length_deprecated,zone,des,game_type,stand,p_throws,home_team,away_team,type,hit_location,bb_type,balls,strikes,game_year,pfx_x,pfx_z,plate_x,plate_z,on_3b,on_2b,on_1b,outs_when_up,inning,inning_topbot,hc_x,hc_y,tfs_deprecated,tfs_zulu_deprecated,umpire,sv_id,vx0,vy0,vz0,ax,ay,az,sz_top,sz_bot,hit_distance_sc,launch_speed,launch_angle,effective_speed,release_spin_rate,release_extension,game_pk,fielder_2,fielder_3,fielder_4,fielder_5,fielder_6,fielder_7,fielder_8,fielder_9,release_pos_y,estimated_ba_using_speedangle,estimated_woba_using_speedangle,woba_value,woba_denom,babip_value,iso_value,launch_speed_angle,at_bat_number,pitch_number,pitch_name,home_score,away_score,bat_score,fld_score,post_away_score,post_home_score,post_bat_score,post_fld_score,if_fielding_alignment,of_fielding_alignment,spin_axis,delta_home_win_exp,delta_run_exp,bat_speed,swing_length,estimated_slg_using_speedangle,delta_pitcher_run_exp,hyper_speed,home_score_diff,bat_score_diff,home_win_exp,bat_win_exp,age_pit_legacy,age_bat_legacy,age_pit,age_bat,n_thruorder_pitcher,n_priorpa_thisgame_player_at_bat,pitcher_days_since_prev_game,batter_days_since_prev_game,pitcher_days_until_next_game,batter_days_until_next_game,api_break_z_with_gravity,api_break_x_arm,api_break_x_batter_in,arm_angle,attack_angle,attack_direction,swing_path_tilt,intercept_ball_minus_batter_pos_x_inches,intercept_ball_minus_batter_pos_y_inches
CH,2025-07-04,92.9,-1.47,6.13,"Brazobán, Huascar",691176,623211,,ball,,,,,11,Ball,R,L,R,NYM,NYY,B,,,0,0,2025,-1.36,0.53,-0.83,3.44,,,,1,7,Top,,,,,,,4.552222050469315,-135.2451532,-2.213988097,-17.73012682,31.043057778223922,-25.42134794,3.5,1.69,,,,91.6,2107,5.6,777250,620443,624413,643446,683146,596019,607043,621438,665742,54.88,,,,,,,,56,1,Changeup,4,5,5,4,5,4,5,4,Infield shade,Standard,231,-0.008,0.039,,,,-0.039,,-1,1,0.3324280072428157,0.6675719927571844,35,22,36,22,1,3,2,1,2,1,2.12,1.36,-1.36,45.8,,,,,
ST,2025-07-04,79.4,-3.91,3.7,"Effross, Scott",683146,664123,field_out,hit_into_play,,,,,7,"Brett Baty grounds out, first baseman Paul Goldschmidt to pitcher Scott Effross.",R,L,R,NYM,NYY,X,3,ground_ball,2,1,2025,0.47,0.03,-0.34,2.37,,,,0,8,Bot,150.61,162.48,,,,,6.848151188754146,-115.2950038,3.8251623191115005,2.816995318095443,22.82104013667865,-32.94484445,3.84,1.74,5,58.8,-25,78.3,2438,5.8,777250,700250,502671,518934,665862,683011,691176,641355,592450,54.73,0.06,0.056,0,1,0,0,1,68,4,Sweeper,6,5,6,5,5,6,6,5,Strategic,Standard,76,-0.009,-0.305,72,7.4,0.06,0.305,88,1,1,0.8665646653356255,0.8665646653356255,31,25,32,26,1,3,17,1,1,2,3.62,-0.47,0.47,-5.9,5.378343141537283,5.681831018530395,32.05273280948127,42.45177921830864,30.108466655189194
SL,2025-07-04,87.5,-1.69,5.81,"Bender, Anthony",702332,669622,,ball,,,,,14,Ball,R,R,R,MIA,MIL,B,,,1,1,2025,0.29,0.03,1.94,1.57,,,,0,7,Top,,,,,,,8.097480335187518,-127.1366643,-4.079050352,1.4018951922655616,27.002426744229233,-31.17979654,3.38,1.55,,,,86.7,2744,5.9,777254,663743,676572,669364,681393,672640,669065,667472,660821,54.56,,,,,,,,54,3,Slider,5,5,5,5,5,5,5,5,Standard,Standard,61,0,0.055,,,,-0.055,,0,0,0.49999999999999983,0.5000000000000002,30,25,30,25,1,2,1,1,3,1,2.97,-0.29,-0.29,26.8,,,,,
SL,2025-07-04,82.1,-2.22,5.9,"Bazardo, Eduard",663647,660825,single,hit_into_play,,,,,9,Ke'Bryan Hayes singles on a line drive to center fielder Julio Rodríguez.,R,R,R,SEA,PIT,X,8,line_drive,1,1,2025,0.72,-0.6,0.52,1.73,,,,0,7,Top,151.28,79.38,,,,,4.779993810262169,-119.4747876,-1.683370882,5.820951429470685,25.250061584492457,-37.7742918,3.23,1.49,267,99.4,15,81.1,2559,5.8,777236,641598,456781,702284,810938,641487,668227,677594,664238,54.71,0.731,0.759,0.9,1,1,0,4,47,3,Slider,4,0,0,4,0,4,0,4,Standard,Standard,43,-0.02,0.447,71.1,7,1.006,-0.447,99.4,4,-4,0.9408655819875942,0.059134418,29,28,30,28,1,2,1,2,7,1,4.01,-0.72,-0.72,46.7,2.0604959507288485,8.595450461572838,25.181523936280495,41.46099450817904,35.166474850931394
SI,2025-07-04,89.8,4.14,2.94,"Hill, Tim",607043,657612,fielders_choice_out,hit_into_play,,,,,14,"Brandon Nimmo reaches on a fielder's choice out. Ronny Mauricio advances to 3rd, on a throwing error by third baseman Jazz Chisholm Jr.",R,L,L,NYM,NYY,X,5,ground_ball,0,2,2025,1.44,-0.31,0.99,2.5,,,677595,2,6,Bot,106.21,167.39,,,,,-10.81342538,-130.1479602,5.648358237296681,18.66675908963913,29.286977700435745,-37.33908752,3.64,1.68,5,86.1,-26,89.3,2113,6.4,777250,641555,502671,518934,665862,683011,691176,641355,592450,54.14,0.054,0.052,0,1,0,0,2,54,3,Sinker,4,5,4,5,5,4,4,5,Standard,Standard,70,-0.049,-0.174,58.8,5.4,0.063,0.174,88,-1,-1,0.34915126244384426,0.34915126244384426,35,32,35,32,1,3,2,1,2,1,3.18,1.44,1.44,-26.7,-15.96490682,28.99399843434048,36.79900209478387,29.908688349193845,13.788526638165735
SL,2025-07-04,86.6,1.51,6.57,"Lee, Dylan",656775,669276,,blocked_ball,,,,,13,Ball In Dirt,R,L,L,ATL,BAL,B,,,0,2,2025,0.16,0.79,-1.62,-0.19,,,641933,0,7,Top,,,,,,,-7.768118021,-125.3996854,-11.45284773,3.2967094942116164,25.61181341198745,-21.59758976,3.7,1.7,,,,86.2,2287,6.3,777252,686948,621566,645277,663586,669397,595777,671739,660670,54.18,,,,,,,,53,3,Slider,2,3,3,2,3,2,3,2,Infield shade,Standard,148,-0.007,0.017,,,,-0.017,,-1,1,0.270196536,0.729803464,30,30,31,31,1,2,3,2,2,1,2.28,0.16,0.16,46.2,,,,,
FF,2025-07-04,93.3,-2.97,5.7,"Soroka, Michael",701350,647336,single,hit_into_play,,,,,1,Roman Anthony singles on a line drive to left fielder James Wood.,R,L,R,WSH,BOS,X,7,line_drive,0,1,2025,-0.8,1.36,-0.45,3.05,,,,1,1,Top,62.63,119.76,,,,,8.166281315878892,-135.6278014,-4.006352281,-11.68698317,30.386350100938408,-14.66975925,3.56,1.69,172,103.7,8,92.6,2574,6,777245,660688,663993,671277,691781,682928,695578,696285,695734,54.5,0.694,0.646,0.9,1,1,0,4,2,2,4-Seam Fastball,0,0,0,0,0,0,0,0,Standard,Standard,231,-0.025,0.453,71.5,6,0.785,-0.453,103.7,0,0,0.5219503847176113,0.47804961528238865,27,21,28,21,1,0,6,2,6,1,1.27,0.8,-0.8,36.6,-5.582158345,29.077577248530716,24.70402797044063,37.41809173610251,22.20182920862929
SI,2025-07-04,92.3,1.91,5.74,"King, John",673548,667463,,ball,,,,,13,Ball,R,R,L,CHC,STL,B,,,0,0,2025,1.08,0.13,-1.21,1.58,,,,1,7,Bot,,,,,,,-10.18512417,-134.112429,-5.081007947,15.054644630494673,26.007531484946625,-29.70486527,3.21,1.42,,,,92,2260,6,777246,686780,650968,665877,695336,691026,663457,687363,676475,54.54,,,,,,,,55,1,Sinker,8,1,8,1,1,8,8,1,Standard,Standard,130,0.001,0.039,,,,-0.039,,7,7,0.996421853,0.996421853,30,30,31,31,1,3,4,1,2,1,2.53,1.08,-1.08,28.9,,,,,
FF,2025-07-04,92.1,1.2,5.86,"Rodriguez, Eduardo",663697,593958,,swinging_strike,,,,,12,Swinging Strike,R,R,L,AZ,KC,S,,,1,1,2025,0.66,1.44,0.04,3.8,,,,0,1,Top,,,,,,,-4.377909844,-134.045031,-2.494726635,8.928596234391984,28.908104956455254,-14.50950966,3.42,1.6,,,,91.9,2357,6.2,777248,645444,647304,606466,677942,672695,666971,694374,545341,54.33,,,,,,,,1,3,4-Seam Fastball,0,0,0,0,0,0,0,0,Standard,Standard,146,0,-0.061,47.7,4.9,,0.061,,0,0,0.49999999999167666,0.5000000000083233,32,28,32,29,1,0,5,1,6,1,1.25,0.66,-0.66,40.4,-9.601102393,51.33873856177502,27.549695126113786,37.93987223,-2.63926807
FF,2025-07-04,96.5,-1.4,5.83,"Pagán, Emilio",592206,641941,field_out,hit_into_play,,,,,6,Nick Castellanos flies out to right fielder Will Benson.,R,R,R,PHI,CIN,X,9,fly_ball,1,1,2025,-0.66,1.47,0.57,3.25,,,,0,9,Bot,175.64,79.7,,,,,6.773602495763024,-140.3355051,-4.657472257,-10.29769496,33.22919434336132,-11.87919743,3.87,1.9,321,88.3,31,96.8,2577,6.6,777255,663886,668715,669289,682622,682829,669720,670770,666181,53.93,0.023,0.029,0,1,0,0,3,82,3,4-Seam Fastball,6,9,6,9,9,6,6,9,Standard,Standard,209,-0.026,-0.251,70,7.6,0.05,0.251,88.3,-3,-3,0.042710715109815195,0.042710715109815195,34,33,34,33,1,4,2,2,5,1,0.99,0.66,0.66,42.6,8.441864851481906,7.698525139498846,28.027063093833014,46.93616879451889,23.412475820051625
SL,2025-07-04,87.6,-2.75,5.89,"Hamilton, Ian",683146,641656,home_run,hit_into_play,,,,,5,Brett Baty homers (9) on a fly ball to right field.,R,L,R,NYM,NYY,X,,fly_ball,1,0,2025,0.14,0.36,0.02,2.56,,,,1,6,Bot,221.8,83.31,,,,,6.296033657141002,-127.4776357,-2.650264391,0.2579648009022608,26.14782876458794,-27.8687378,3.84,1.74,370,99.4,27,86.3,1357,5.4,777250,641555,502671,518934,665862,683011,691176,641355,592450,55.05,0.397,0.641,2,1,0,3,6,51,2,Slider,3,5,3,5,5,4,4,5,Standard,Standard,208,0.122,1.544,70.3,8.1,1.174,-1.544,99.4,-2,-2,0.22473314466665942,0.22473314466665942,30,25,30,26,1,2,2,1,4,2,2.61,-0.14,0.14,40.7,15.577204473990117,-13.09620616,33.357418504954104,38.63405622558423,37.368783647203735
FF,2025-07-04,96.2,-1.46,6.34,"Senzatela, Antonio",805367,622608,,foul_bunt,,,,,4,Foul Bunt,R,R,R,COL,CWS,S,,,0,1,2025,-0.52,1.22,-0.51,2.2,,,643565,0,1,Top,,,,,,,3.683543070944937,-139.9025424,-8.156492917,-7.636712375,28.93811550987891,-14.52519051,3.18,1.53,,,,95.9,2400,6,777243,696100,669911,642731,641857,690022,687597,666160,671289,54.52,,,,,,,,2,2,4-Seam Fastball,0,0,0,0,0,0,0,0,Standard,Standard,206,0,-0.053,4.7,1.8,,0.053,,0,0,0.46415582842167075,0.5358441715783293,30,23,30,24,1,0,6,1,5,2,1.23,0.52,0.52,49.7,-61.59067864,-47.90502238,24.04084955612235,31.182066122641245,27.839295750891573
FF,2025-07-04,95.2,2.33,6,"Luzardo, Jesús",680574,666200,,called_strike,,,,,9,Called Strike,R,R,L,PHI,CIN,S,,,0,0,2025,0.96,1.13,0.31,1.65,,,,1,1,Top,,,,,,,-7.39688905,-138.2587639,-8.23109463,13.985669462157501,29.934003319944825,-16.01012844,3.23,1.5,,,,94.4,2242,5.9,777255,592663,547180,624641,664761,607208,805249,679032,592206,54.61,,,,,,,,2,1,4-Seam Fastball,0,0,0,0,0,0,0,0,Standard,Standard,134,0,-0.039,,,,0.039,,0,0,0.5219503847176113,0.47804961528238865,27,25,28,26,1,0,6,2,5,1,1.39,0.96,-0.96,37.2,,,,,
CH,2025-07-04,82,-4.13,3.57,"Effross, Scott",683146,664123,,ball,,,,,13,Ball,R,L,R,NYM,NYY,B,,,1,1,2025,-1.43,-0.76,-2.02,2.28,,,,0,8,Bot,,,,,,,7.468705749,-119.0348512,5.139937495070288,-15.07658857,24.641707150423844,-40.74962996,3.75,1.74,,,,81,1944,5.9,777250,700250,502671,518934,665862,683011,691176,641355,592450,54.57,,,,,,,,68,3,Changeup,6,5,6,5,5,6,6,5,Strategic,Standard,292,0.004,0.055,,,,-0.055,,1,1,0.8665646653356255,0.8665646653356255,31,25,32,26,1,3,17,1,1,2,4.19,1.43,-1.43,-4.6,,,,,
SI,2025-07-04,94.9,-1.88,5.98,"Kittredge, Andrew",669397,552640,,foul,,,,,13,Foul,R,R,R,ATL,BAL,S,,,1,0,2025,-1.25,0.86,-1.05,1.73,,,,0,7,Bot,,,,,,,4.987508789225021,-138.0309482,-7.433540972,-17.05931757,30.158099358145904,-19.67338999,3.1,1.45,1,59.1,-63,95.3,2266,6.5,777252,596142,656811,702616,676059,683002,681297,656775,657656,54,,,,,,,,56,2,Sinker,2,3,2,3,3,2,2,3,Standard,Standard,214,-0.01,-0.05,39.4,5.5,,0.05,88,-1,-1,0.36407862110000777,0.36407862110000777,35,26,35,27,1,2,2,1,1,1,1.67,1.25,1.25,39.4,-7.607356489,17.00227836941047,42.47960439977345,24.77838697167009,20.021818470619834
FF,2025-07-04,98.2,0.99,5.43,"Cleavinger, Garrett",650489,664076,,ball,,,,,14,Ball,R,R,L,MIN,TB,B,,,1,1,2025,0.92,1.2,0.32,1.38,664034,621439,,2,7,Bot,,,,,,,-3.911364527,-142.7976851,-8.197925554,13.532763803527704,34.54323573017285,-14.04622181,3.69,1.71,,,,97.5,2502,6,777247,643376,666018,664040,691406,670764,663968,802415,666139,54.47,,,,,,,,60,3,4-Seam Fastball,2,3,2,3,3,2,2,3,Standard,Standard,137,-0.009,0.022,,,,-0.022,,-1,-1,0.3846653323416672,0.3846653323416672,31,28,31,28,1,3,3,1,1,1,1.18,0.92,-0.92,40.1,,,,,
SI,2025-07-04,91.9,2.1,5.13,"Moll, Sam",547180,594580,field_out,hit_into_play,,,,,5,"Bryce Harper grounds out, second baseman Santiago Espinal to first baseman Spencer Steer.",R,L,L,PHI,CIN,X,4,ground_ball,1,0,2025,1.39,-0.43,0.13,2.49,,,,0,5,Bot,143.41,160.65,,,,,-7.750735712,-133.4051837,0.20889034982512467,18.385269506628052,36.653524324933585,-37.50900674,3.22,1.63,2,99.6,-47,88.3,2304,4.8,777255,663886,668715,669289,682622,682829,669720,670770,666181,55.7,0.074,0.068,0,1,0,0,2,49,2,Sinker,4,9,4,9,9,4,4,9,Infield shade,Standard,101,-0.021,-0.301,74.3,6.3,0.088,0.301,99.6,-5,-5,0.075238317,0.075238317,33,32,33,33,1,2,3,2,2,1,3.2,1.39,1.39,15.9,-1.12534441,17.47252782844897,34.78474333199527,37.93852578849377,19.804696572220294
ST,2025-07-04,83.6,2.99,6.35,"Banks, Tanner",670770,621383,,ball,,,,,11,Ball,R,L,L,PHI,CIN,B,,,0,2,2025,-0.74,0.52,-2.08,2.44,,,669289,2,5,Top,,,,,,,-10.07691514,-121.2991515,-3.500795932,-5.13243318,25.325824999799405,-26.50081957,3.04,1.41,,,,82.2,2330,5.7,777255,592663,547180,624641,664761,607208,805249,679032,592206,54.84,,,,,,,,48,3,Sweeper,4,9,9,4,9,4,9,4,Standard,Standard,290,-0.008,0.009,,,,-0.009,,-5,5,0.069774477,0.9302255232342624,33,29,34,30,1,3,4,2,1,1,2.78,-0.74,-0.74,42.5,,,,,
FF,2025-07-04,96.2,-2.02,5.37,"Stewart, Brock",673490,592779,single,hit_into_play,,,,,8,Ha-Seong Kim singles on a sharp line drive to left fielder Harrison Bader.,R,R,R,MIN,TB,X,7,line_drive,1,1,2025,-0.38,1.04,-0.14,1.99,,,,0,7,Top,58.6,100.59,,,,,5.854963852764338,-139.970456,-5.766252617,-6.298506446,30.759047623610137,-17.38819529,3.36,1.54,233,105.3,11,96.4,2624,6.4,777247,680777,664034,650489,668904,621043,664056,621439,663616,54.12,0.946,0.954,0.9,1,1,0,4,49,3,4-Seam Fastball,1,2,2,1,2,1,2,1,Standard,Standard,202,-0.045,0.447,77.2,7.6,1.233,-0.447,105.3,-1,1,0.30779313671502634,0.6922068632849736,33,29,34,30,1,2,2,,2,4,1.42,0.38,0.38,27.8,12.338518197518445,-15.80209656,29.28030316792075,33.96047722227975,39.34592604028316
FF,2025-07-04,92,-1.76,6.26,"Paddack, Chris",650490,663978,,foul,,,,,9,Foul,R,R,R,MIN,TB,S,,,0,0,2025,-0.46,1.37,0.3,2.07,,,,1,1,Top,,,,,,,6.280199328723734,-133.7387038,-7.937686045,-6.737632401,24.82554407339122,-14.17206743,3.55,1.63,237,71.9,35,93.5,2186,6.9,777247,680777,664034,650489,668904,621043,664056,621439,663616,53.59,,,,,,,,2,1,4-Seam Fastball,0,0,0,0,0,0,0,0,Standard,Standard,205,0,-0.039,76.5,8,,0.039,88,0,0,0.5219503847176113,0.47804961528238865,29,33,29,34,1,0,5,2,6,1,1.29,0.46,0.46,52.2,-2.497217894,0.8654880998166211,27.98374712621445,40.391590208660425,22.867034991746678
CH,2025-07-04,86.1,-2.31,5.71,"Kahnle, Tommy",700932,592454,field_out,hit_into_play,,,,,8,"Kyle Manzardo grounds out, second baseman Gleyber Torres to first baseman Spencer Torkelson.",R,L,R,CLE,DET,X,4,ground_ball,0,2,2025,-1.08,-0.11,-0.09,1.56,,,,0,8,Bot,147.47,155.18,,,,,7.51330527,-125.1413907,-3.391542903,-12.85790963,24.191602673249985,-32.88494383,3.2,1.39,63,97.7,3,86.7,1255,6.7,777249,693307,679529,650402,656716,700242,663837,678009,672761,53.85,0.431,0.401,0,1,0,0,4,62,3,Changeup,1,2,1,2,2,1,1,2,Infield shade,Standard,252,-0.073,-0.165,70.2,7.4,0.493,0.165,97.7,-1,-1,0.30790789624164067,0.30790789624164067,35,24,36,25,1,3,2,1,1,1,3.18,1.08,-1.08,34.4,14.386089295958138,3.2338471979776635,39.92084923404198,41.57549145927386,34.789428216870235
FF,2025-07-04,95.1,-1.03,6.52,"Adam, Jason",666969,592094,field_out,hit_into_play,,,,,13,Adolis García lines out to center fielder Jackson Merrill.,R,R,R,SD,TEX,X,8,line_drive,1,1,2025,-0.84,1.54,-0.86,2.17,,,,0,8,Top,112.71,73.19,,,,,2.329460116255242,-138.240258,-9.151670892,-11.23762857,33.78255666166056,-10.61244278,3.48,1.72,314,92.5,24,94.8,2598,6.4,777239,455117,650333,630105,592518,593428,657757,701538,665487,54.1,0.111,0.121,0,1,0,0,3,59,3,4-Seam Fastball,2,2,2,2,2,2,2,2,Standard,Standard,212,0.046,-0.251,70.9,6.8,0.203,0.251,92.5,0,0,0.49999999999999994,0.5,33,32,34,32,1,3,5,2,2,1,1.01,0.84,0.84,40.5,3.181312702149805,-3.667876814,34.76635444,25.16718672402212,34.51632692544402
FF,2025-07-04,91.8,-2.33,6.57,"Mikolas, Miles",664023,571945,field_out,hit_into_play,,,,,4,Ian Happ flies out to right fielder Alec Burleson.,R,L,R,CHC,STL,X,9,fly_ball,1,1,2025,-0.86,1.32,-0.55,2.94,,,,0,1,Bot,179.19,66.1,,,,,6.359185024233073,-133.4965419,-6.12773908,-11.72068537,29.930862499213173,-15.26844419,3.58,1.65,354,95.7,25,91.2,2280,6,777246,686780,575929,680977,571448,691026,663457,687363,676475,54.46,0.194,0.279,0,1,0,0,5,4,3,4-Seam Fastball,0,0,0,0,0,0,0,0,Infield shade,Standard,224,-0.022,-0.251,74.4,6.7,0.48,0.251,95.7,0,0,0.5481093573629149,0.5481093573629149,36,30,37,31,1,0,6,1,6,1,1.4,0.86,-0.86,39.1,6.949179772575254,-3.55039003,32.045480103505625,42.654037116173896,34.36686047
CH,2025-07-04,80.2,-2.64,6.07,"Hendricks, Kyle",665926,543294,field_out,hit_into_play,,,,,7,Andrés Giménez lines out to right fielder Gustavo Campero.,R,L,R,TOR,LAA,X,9,line_drive,0,2,2025,-1.32,0.48,-0.81,1.37,,,,0,1,Bot,167.38,79.24,,,,,6.424314385353557,-116.566947,-4.520550132,-13.21674343,22.11279657517372,-27.14834531,3.29,1.49,314,89.9,22,79,1907,5.5,777242,681351,694384,677060,650859,687263,621493,666176,672569,54.97,0.2,0.214,0,1,0,0,3,5,3,Changeup,0,0,0,0,0,0,0,0,Infield shade,Standard,229,-0.022,-0.165,63.8,7.8,0.331,0.165,89.9,0,0,0.5481093573629149,0.5481093573629149,35,26,36,27,1,0,6,2,5,39,3.08,1.32,-1.32,42.7,19.174384823028774,-3.5340882,35.63292359851965,44.545492793893594,38.24217356451638
ST,2025-07-04,80.6,-0.71,6.26,"Coulombe, Danny",691406,543056,single,hit_into_play,,,,,7,Junior Caminero singles on a line drive to center fielder Byron Buxton. Yandy Díaz scores.,R,R,L,MIN,TB,X,8,line_drive,0,1,2025,-1.36,-0.46,-0.66,2.08,,650490,,1,6,Top,106.28,95.78,,,,,2.658612929939338,-117.2853431,-1.664908637,-12.97068272,24.63836287708162,-36.29332728,3.5,1.6,200,75.9,17,79.5,2671,5.8,777247,680777,664034,650489,668904,621043,664056,621439,663616,54.74,0.906,0.833,0.9,1,1,0,4,43,2,Sweeper,1,1,1,1,2,1,2,1,Standard,Standard,318,-0.138,0.577,78.8,7.8,0.972,-0.577,88,0,0,0.4690623762103963,0.5309376237896037,35,21,36,22,1,2,2,2,1,1,4,-1.36,1.36,57.5,11.199940719829243,5.453818517892289,24.329349927616157,28.01249536695894,32.50800282
EP,2025-07-04,52.5,-1.56,6.84,"Berti, Jon",641658,542932,double,hit_into_play,,,,,1,Garrett Hampson doubles (2) on a fly ball to left fielder Vidal Bruján.,R,R,R,CHC,STL,X,7,fly_ball,1,1,2025,-0.05,1.76,-0.44,3.37,,,,0,9,Top,36.37,94.96,,,,,1.617594749653792,-76.382131,2.959430486040551,-0.399908558,10.191334737772118,-25.95831265,3.43,1.55,363,99.2,26,50.6,1448,4.4,777246,624512,683737,807713,457759,663538,660644,691718,663656,56.1,0.437,0.736,1.25,1,1,1,6,66,3,Eephus,11,1,1,11,1,11,1,11,Standard,Standard,195,-0.001,0.725,70.1,6.5,1.33,-0.725,99.2,10,-10,0.9999227822077663,7.72178E-05,35,30,35,31,1,0,,3,4,2,6.57,0.05,0.05,57.4,18.209935276679627,-18.15778156,23.71960475256076,31.112929210021722,46.96280077047935
FA,2025-07-04,60.6,-1.65,6.67,"Rojas, Miguel",663967,500743,grounded_into_double_play,hit_into_play,,,,,7,"César Salazar grounds into a double play, first baseman Dalton Rushing to shortstop Hyeseong Kim to pitcher Miguel Rojas. Christian Walker out at 2nd. César Salazar out at 1st.",R,L,R,LAD,HOU,X,3,ground_ball,0,0,2025,-0.45,1.47,-0.37,1.46,,,572233,0,9,Top,155.23,164.75,,,,,2.682481366684515,-88.2889722,-1.929644846,-2.726425698,12.844078174681243,-24.41376792,3.22,1.48,43,72.2,3,58.7,1615,4.4,777235,669257,687221,669242,571771,808975,624424,681624,665923,56.05,0.149,0.109,0,1,0,0,2,86,1,Other,1,18,18,1,18,1,18,1,Infield shade,Standard,219,0.001,-0.336,66.7,7.4,0.157,0.336,88,-17,17,0,1,36,29,36,29,1,0,6,17,,54,4.73,0.45,-0.45,36.4,23.10928233767151,-17.99770145,38.263679065958755,35.783661872381344,49.41280757886993
CU,2025-07-04,85.3,-0.79,6.1,"Phillips, Tyler",702332,663969,,blocked_ball,,,,,13,Ball In Dirt,R,R,R,MIA,MIL,B,,,0,2,2025,0.07,-0.65,-0.33,-0.01,,694192,641343,2,8,Top,,,,,,,0.9274805887487617,-124.1765643,-6.790080065,0.5394082617532804,25.60415421015062,-37.68997064,3.33,1.54,,,,85.9,2457,6.7,777254,663743,676572,669364,681393,672640,669065,667472,660821,53.78,,,,,,,,66,3,Curveball,5,6,6,5,6,5,6,5,Standard,Standard,26,-0.008,0.012,,,,-0.012,,-1,1,0.26222951517829696,0.737770485,27,25,28,25,1,3,7,1,1,1,3.79,-0.07,-0.07,40.7,,,,,
FF,2025-07-04,94.8,-2.21,5.57,"Black, Mason",671732,696131,strikeout,swinging_strike,,,,,3,Lawrence Butler strikes out swinging.,R,L,R,ATH,SF,S,2,,0,2,2025,-1.15,0.99,0.52,3.42,,,,0,4,Bot,,,,,,,9.764365968384814,-137.67079,-2.165369569,-16.78456791,30.639148038901347,-19.26160112,3.5,1.67,,,,95.3,2079,6.7,777244,672275,527038,666149,642727,642715,671218,808982,682641,53.82,,0,0,1,0,0,,33,3,4-Seam Fastball,6,0,6,0,0,6,6,0,Standard,Standard,220,0.002,-0.165,70.3,5.8,,0.165,,6,6,0.9682189908177444,0.9682189908177444,25,24,26,25,1,2,,2,,1,1.55,1.15,-1.15,31.7,-3.894777343,21.129212620609984,29.202889530820418,32.377931865690684,14.965367689003699
FC,2025-07-04,89.2,1.24,5.94,"Holton, Tyler",608070,663947,,ball,,,,,13,Ball,R,R,L,CLE,DET,B,,,0,1,2025,-0.41,0.43,-1.8,1.97,,,680757,2,5,Bot,,,,,,,-6.670536825,-129.7676974,-4.738260967,-3.434181271,24.612827696053003,-26.59687908,3.45,1.41,,,,90.5,2449,6.9,777249,693307,679529,650402,690993,656716,663837,678009,672761,53.64,,,,,,,,44,2,Cutter,1,2,1,2,2,1,1,2,Infield shade,Standard,184,-0.006,0.027,,,,-0.027,,-1,-1,0.37530380808396724,0.37530380808396724,29,32,29,33,1,2,2,1,3,1,2.42,-0.41,0.41,43.1,,,,,
SI,2025-07-04,93.4,1.97,5.74,"Little, Brendon",624585,663893,,called_strike,,,,,2,Called Strike,R,R,L,TOR,LAA,S,,,2,0,2025,1.38,0.24,-0.21,2.99,,,,0,8,Top,,,,,,,-8.495053844,-135.7314752,-1.815647127,18.90895606982118,32.063312824622884,-28.95727739,3.4,1.54,,,,91.7,2082,5.5,777242,623168,695238,677870,676391,666182,676914,664770,680718,54.98,,,,,,,,53,3,Sinker,3,3,3,3,3,3,3,3,Infield shade,Standard,111,0,-0.072,,,,0.072,,0,0,0.49999999999999994,0.5,28,33,29,33,1,0,2,1,2,1,2.39,1.38,-1.38,31.2,,,,,
FF,2025-07-04,94.9,-0.51,6.04,"Lazar, Max",682829,676661,strikeout,swinging_strike,,,,,11,Elly De La Cruz strikes out swinging.,R,L,R,PHI,CIN,S,2,,0,2,2025,0.04,1.17,-0.38,4.01,,,,0,9,Top,,,,,,,0.2474867179815943,-138.2838325,-2.308747966,0.475553394,30.962494179989335,-16.86925815,3.5,1.65,,,,95.6,2378,6.6,777255,592663,547180,681082,664761,607208,805249,669016,592206,53.9,,0,0,1,0,0,,79,3,4-Seam Fastball,6,9,9,6,9,6,9,6,Strategic,Standard,196,0,-0.165,66.2,6.1,,0.165,,-3,3,0.034330223,0.9656697766036338,26,23,26,23,1,4,2,2,3,1,1.36,-0.04,0.04,51.6,5.733282522186241,19.72093771096816,23.55413838045526,40.50064834,17.49341579101057
CU,2025-07-04,75.3,1.5,6.17,"Long, Sam",645444,669674,strikeout,swinging_strike,,,,,9,Jose Herrera strikes out swinging.,R,R,L,AZ,KC,S,2,,0,2,2025,-0.41,-1.37,0.62,1.48,,,,0,9,Bot,,,,,,,-1.0888231,-109.54486,-0.051694065,-3.007364654,22.340074702375883,-43.32598303,3.34,1.47,,,,74.1,2641,5.8,777248,666023,686469,679845,672580,677951,592192,686475,670231,54.72,,0,0,1,0,0,,79,3,Curveball,3,9,3,9,9,3,3,9,Standard,Standard,332,-0.002,-0.165,70.3,8.4,,0.165,,-6,-6,0.003376004,0.003376004,29,28,30,28,1,3,5,2,1,2,5.44,-0.41,0.41,55.9,26.62288559747774,-24.88846914,35.25038110268533,41.89379673830691,48.393541704762605
